Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), Azi_(a-app), Elev_(a-app), L_Ap_Sid_Time, L_Ap_Hour_Ang,
***********************************************************************************************************************
$$SOE
2456362.958333333,*,m, 67.04977, 21.30539,  62.3275,  3.8770, 23.7134134019,  -4.769811944,
2456363.000000000,*,m, 67.05506, 21.30634,  53.4774, 14.8317,  0.7161511861,  -3.767428037,
2456363.041666667,*,m, 67.06033, 21.30728,  42.6682, 24.4621,  1.7188889698,  -2.765042584,
2456363.083333333,*,m, 67.06559, 21.30822,  29.3070, 32.0811,  2.7216267532,  -1.762655852,
2456363.125000000,*,m, 67.07084, 21.30914,  13.2979, 36.8022,  3.7243645362,  -0.760268216,
2456363.166666667,*,m, 67.07608, 21.31006, 355.7162, 37.8243,  4.7271023188,   0.242119866,
2456363.208333333,C, , 67.08133, 21.31097, 338.6732, 34.9396,  5.7298401012,   1.244507884,
2456363.250000000,A, , 67.08660, 21.31187, 323.8963, 28.7011,  6.7325778833,   2.246895311,
2456363.291666667, , , 67.09189, 21.31276, 311.8280, 20.0084,  7.7353156652,   3.249281640,
2456363.333333333, , , 67.09720, 21.31365, 302.0496,  9.6669,  8.7380534468,   4.251666418,
2456363.375000000, , , 67.10255, 21.31453, 293.9153, -1.7503,  9.7407912283,   5.254049276,
2456363.416666667, , , 67.10793, 21.31541, 286.8212,-13.8654, 10.7435290097,   6.256429957,
2456363.458333333, , , 67.11334, 21.31629, 280.2207,-26.4272, 11.7462667908,   7.258808330,
2456363.500000000, , , 67.11879, 21.31717, 273.5084,-39.2520, 12.7490045719,   8.261184402,
2456363.541666667, , , 67.12426, 21.31806, 265.7043,-52.1679, 13.7517423530,   9.263558316,
2456363.583333333, , , 67.12976, 21.31896, 254.3147,-64.8963, 14.7544801339,  10.265930339,
2456363.625000000, , , 67.13528, 21.31987, 228.9947,-76.4096, 15.7572179149,  11.268300850,
2456363.666666667,N, , 67.14081, 21.32079, 157.8098,-79.9445, 16.7599556959, -11.729329621,
2456363.708333333,*, , 67.14634, 21.32172, 114.1578,-70.4918, 17.7626934769, -10.726960682,
2456363.750000000,*,m, 67.15186, 21.32266,  98.7976,-58.0753, 18.7654312580,  -9.724591770,
